member_id,zone,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
86,atmospheric,3.2663831553616684e-13,3.1853794836245006e-14,3.201888227432123e-14,3.168036599846532e-14,3.182725150074203e-14,3.156418321280888e-14,7.972144421755859e-14,7.9084784819904e-14,8.259776675636744e-14,7.936134685139783e-14,7.8717301601277e-14,8.05572949666584e-14,7.928405076469295e-14,1.920433981996715e-13,1.9047369910112893e-13,1.9662702432275563e-13,1.9240062543951164e-13,1.8802144382432798e-13,1.909797864188224e-13,1.8789631850714864e-13,7.687678486933011e-13,7.677267966088178e-13,7.722818910979932e-13,7.679283023931459e-13,7.712220540144098e-13,7.623154827811033e-13,7.673841820104404e-13,7.617820028402235e-13,4.187220357136385e-12,4.18173150013089e-12,4.171016462568476e-12,4.152326832931509e-12,4.1311168200300295e-12,4.084752651178077e-12,4.066469719611456e-12,7.855775645408725e-12,7.815149763353796e-12,7.790813893363518e-12,7.7458057993252e-12,7.669650326747248e-12,7.628982830768729e-12,7.588706972767254e-12,1.4088358936323547e-11,1.4062560421921507e-11,1.4001644805855755e-11,1.3960957478706088e-11,1.3834564134893553e-11,1.3771304213254797e-11,1.370839764473004e-11,1.3635681233349519e-11,1.8914695673030176e-11,1.8666932349251217e-11,1.841287744681461e-11,1.8262759030464025e-11,1.8164515382426962e-11,1.800975417413262e-11,4.0423905632475525e-11,3.987600753645775e-11,3.960502875667697e-11,3.9105156407765846e-11,3.889421686823037e-11,6.215158995083783e-11,6.175834686336166e-11,6.076022698759417e-11,6.023534860803019e-11,5.898715353718767e-11,5.80950541422932e-11,5.7609263180944825e-11,9.081746075227305e-11,LC_V24_H3p5_T8,9.081746075227305e-11
87,splash,5.095304630452007e-09,1.7689386626822298e-09,1.768673650820393e-09,1.764755984022021e-09,1.763891047326832e-09,1.7654288307849358e-09,3.2763524727181897e-09,3.259075119257425e-09,3.3779075463243597e-09,3.2750397182699587e-09,3.2567758257840244e-09,3.3228934160470993e-09,3.2820428782943358e-09,3.271122328446419e-09,3.2514061135094844e-09,3.3628201027063673e-09,3.293777197333026e-09,3.236741749255902e-09,3.294892351585416e-09,3.2516283288848564e-09,4.613580687974439e-09,4.600174229419345e-09,4.686358499796112e-09,4.6322455221061035e-09,4.694032319672223e-09,4.604626104754881e-09,4.681622321339253e-09,4.627618499109126e-09,1.062559157701897e-08,1.059782436779963e-08,1.0685980590396815e-08,1.0594727339899334e-08,1.0636065931919852e-08,1.0555240933816187e-08,1.0463603803447103e-08,1.9115262962538837e-08,1.916575887738653e-08,1.9070073285204604e-08,1.90946659231444e-08,1.8989484008417507e-08,1.9009651886936673e-08,1.8870409415760406e-08,2.712721632261437e-08,2.717874759085713e-08,2.7074276945454682e-08,2.7096256841879343e-08,2.696472776043594e-08,2.6979587794707055e-08,2.681797171275257e-08,2.6801697906605956e-08,2.9391731114128177e-08,2.9163359928315168e-08,2.8900019580543657e-08,2.884498586624877e-08,2.8648815705067404e-08,2.8546393377920034e-08,4.3065614401175324e-08,4.270054299686825e-08,4.259034728000349e-08,4.22146707401861e-08,4.210522880363567e-08,5.542357703592887e-08,5.512471216671495e-08,5.4585717891587855e-08,5.433255510212435e-08,5.4033720392560506e-08,5.351301947558971e-08,5.329846247003742e-08,7.438987034710085e-08,LC_V24_H3p5_T8,7.438987034710085e-08
88,atmospheric,2.734027700923606e-13,2.1126283314804036e-14,2.112083457625684e-14,2.10606266481505e-14,2.1012285968212145e-14,2.1070337686887874e-14,7.083250610894344e-14,7.045091496139645e-14,7.247857181670888e-14,7.041799882469253e-14,7.00104784756909e-14,7.105457743637531e-14,7.019358593172727e-14,2.0337438192167094e-13,2.0238829826204866e-13,2.048226161411481e-13,2.0215491659234836e-13,1.9949958025074428e-13,2.0001131071356415e-13,1.9811017823073135e-13,8.106118927709989e-13,8.090108326945667e-13,8.146242956643205e-13,8.104744824901604e-13,8.135202349729879e-13,8.048770741488918e-13,8.102168908564948e-13,8.047659656117761e-13,4.060730602060225e-12,4.051897699994793e-12,4.047128826629396e-12,4.0260500533199425e-12,4.0050082540841735e-12,3.955954526055677e-12,3.9338596085060514e-12,6.704500410206572e-12,6.664296685015392e-12,6.644824719294117e-12,6.604767400899411e-12,6.533638823597336e-12,6.49376947047257e-12,6.4587658129689564e-12,1.2137590924814614e-11,1.2101244584148468e-11,1.205962395652705e-11,1.2018429257024165e-11,1.1915884642708065e-11,1.1870043564386675e-11,1.1808624143650636e-11,1.175220439290945e-11,1.6413680263923102e-11,1.6134272322416376e-11,1.586858481807628e-11,1.5711476371168095e-11,1.563778919932318e-11,1.5452594126516054e-11,3.7289778680922436e-11,3.669973582236261e-11,3.638173800838139e-11,3.585476906998969e-11,3.550421936929388e-11,5.682918445323591e-11,5.6258586415242353e-11,5.5426285303354095e-11,5.495603898715185e-11,5.395600243750477e-11,5.318142099733565e-11,5.2671436184889503e-11,8.203009153213719e-11,LC_V24_H3p5_T8,8.203009153213719e-11
89,splash,5.173801112042521e-09,2.103612646299682e-09,2.1064848697584764e-09,2.097168958416609e-09,2.0997417297295302e-09,2.0954353255727487e-09,3.5013336958666086e-09,3.48429797710487e-09,3.604914037183569e-09,3.499992806350781e-09,3.4817135290907484e-09,3.5485470040196234e-09,3.507111539494926e-09,3.4135594037175157e-09,3.3943364270885287e-09,3.512555680221415e-09,3.4392007404682015e-09,3.380087599461104e-09,3.4426586670092568e-09,3.3973974575730886e-09,4.685769907613679e-09,4.676649303790611e-09,4.7403705947240316e-09,4.695033505317275e-09,4.744895283996753e-09,4.669502884914071e-09,4.73184192567231e-09,4.685058308406111e-09,1.1198392556217529e-08,1.11623844093472e-08,1.1293108326863718e-08,1.1187505787671902e-08,1.1251328127752834e-08,1.1175020029328865e-08,1.1073340673435072e-08,2.1141099096102025e-08,2.121880592126953e-08,2.110400377647842e-08,2.1155746762816878e-08,2.1046083222024093e-08,2.1100819399578826e-08,2.091522485188224e-08,3.000456215779488e-08,3.0041225274238656e-08,2.992846378208408e-08,2.9936650473594616e-08,2.979199674831587e-08,2.9804005910892804e-08,2.9635556856003892e-08,2.9611028172718083e-08,3.2476199931245816e-08,3.226091140112419e-08,3.2020438959429136e-08,3.1967083272874345e-08,3.178640716432981e-08,3.16857252094281e-08,4.9294493315234163e-08,4.8853664089352064e-08,4.866477413542571e-08,4.821807451645647e-08,4.8062967400086726e-08,6.183685153469809e-08,6.147489019407637e-08,6.084080372923641e-08,6.053427529592976e-08,6.11944460132972e-08,6.06448204896376e-08,6.04685438349722e-08,8.542158108855613e-08,LC_V24_H3p5_T8,8.542158108855613e-08
90,atmospheric,3.256500283153168e-13,3.264872602576925e-14,3.2795529163705456e-14,3.2479705026047645e-14,3.2605915862225774e-14,3.237233774591284e-14,7.840378075785603e-14,7.803019239046492e-14,8.0177538745354e-14,7.794423759196027e-14,7.751846403329772e-14,7.859415415335424e-14,7.765154610669049e-14,2.0807997844427674e-13,2.0724870108647506e-13,2.0970054724063892e-13,2.071523735255792e-13,2.046138381030767e-13,2.0536616482659084e-13,2.0345425670487584e-13,7.339597867288179e-13,7.341125738558319e-13,7.312111187702213e-13,7.299925171001163e-13,7.281734714083189e-13,7.263669920407301e-13,7.249640973457863e-13,7.234214790596504e-13,4.215129801254694e-12,4.2065189380171e-12,4.199145390957438e-12,4.175106593529826e-12,4.151860946400056e-12,4.100713662331967e-12,4.080931993174672e-12,7.809570855960248e-12,7.770377132537677e-12,7.738844179595088e-12,7.697250140747026e-12,7.613618267570865e-12,7.575054126348589e-12,7.52789682266264e-12,1.3971826234435153e-11,1.3914812011462682e-11,1.3862534512326087e-11,1.3798411829417116e-11,1.3666356721503886e-11,1.3601026681772246e-11,1.352693524649449e-11,1.3453153558882087e-11,1.8947815104128273e-11,1.8702139630584995e-11,1.847083281071497e-11,1.837007266690305e-11,1.8272726394205327e-11,1.8110370304497197e-11,4.258131159714275e-11,4.1882054948582866e-11,4.147844077575789e-11,4.076326487028072e-11,4.040937666094616e-11,6.451983571159188e-11,6.376577240036598e-11,6.268938455213283e-11,6.193846927823959e-11,6.45367493747098e-11,6.351234309620452e-11,6.30522547180558e-11,1.0561274023286742e-10,LC_V24_H3p5_T8,1.0561274023286742e-10
91,splash,6.302347916631146e-09,1.9158623900804203e-09,1.9039231327990024e-09,1.914950716996891e-09,1.9027403937756137e-09,1.9219804249892216e-09,2.6285214299062377e-09,2.6092582807215583e-09,2.7398329470213236e-09,2.6289367341611556e-09,2.6089496660427483e-09,2.682871072670163e-09,2.6386436485698004e-09,2.6370207738500654e-09,2.613529436947086e-09,2.748587505311945e-09,2.668817953140152e-09,2.601939262114921e-09,2.6744424018048784e-09,2.6244449716567846e-09,3.614281504232863e-09,3.603665997713366e-09,3.678807755628643e-09,3.6298861739313358e-09,3.6908252501510224e-09,3.6048284904538094e-09,3.679421791125667e-09,3.6237149476665496e-09,9.752253688127738e-09,9.723361216144868e-09,9.8025288981405e-09,9.717349563140287e-09,9.748938791531033e-09,9.666986772933228e-09,9.583136779478706e-09,1.812915768439759e-08,1.8230689752175008e-08,1.81027557932006e-08,1.8167136626099008e-08,1.8059897800411593e-08,1.8108846056074813e-08,1.793159925362731e-08,2.7072757987180354e-08,2.7145641204448033e-08,2.7023009146953516e-08,2.7057932878883697e-08,2.691730277813867e-08,2.6941673289274827e-08,2.6762475248979076e-08,2.67408772731493e-08,2.836060203944678e-08,2.814648971419017e-08,2.7886584114695448e-08,2.7864862298208137e-08,2.7609239225188814e-08,2.753992071142614e-08,4.164702228443263e-08,4.123974339860818e-08,4.119720578848701e-08,4.072060200927021e-08,4.0663742771039206e-08,5.3039316839216485e-08,5.293294745241568e-08,5.2267172510142675e-08,5.209289029928539e-08,5.2186003123721867e-08,5.161785807230603e-08,5.145301545991422e-08,7.111339484866316e-08,LC_V24_H3p5_T8,7.111339484866316e-08
92,atmospheric,3.8944898426371966e-13,2.1974890718251212e-14,2.1938485385729396e-14,2.1899336220296684e-14,2.183339514591224e-14,2.1903111599881688e-14,5.3339873247211174e-14,5.296847831716011e-14,5.4990783016903123e-14,5.2983754676820964e-14,5.260389611859374e-14,5.361301336701372e-14,5.2822317075622537e-14,1.6245011100029372e-13,1.6144326510202186e-13,1.6499137623900114e-13,1.6208197313948365e-13,1.5916663238705554e-13,1.6054388562423774e-13,1.5846911827664075e-13,6.592177046950148e-13,6.579371167625441e-13,6.638051871900037e-13,6.59679781014218e-13,6.633415592887305e-13,6.553509374612698e-13,6.606383113909069e-13,6.558265334081936e-13,3.684770080054351e-12,3.675218383277717e-12,3.676448239382581e-12,3.654087825657975e-12,3.638004672076775e-12,3.5961933445844103e-12,3.5779033975504257e-12,6.612854188611878e-12,6.591647903029744e-12,6.559930512724868e-12,6.531295059296364e-12,6.4619070561866544e-12,6.432837284102668e-12,6.386661482197934e-12,1.2611711430694404e-11,1.2611131868821024e-11,1.2542619905934917e-11,1.2522105694987135e-11,1.241283724747174e-11,1.2381290754845828e-11,1.2293973083832037e-11,1.2244196849237401e-11,1.7827670772824035e-11,1.7550074490527613e-11,1.7279087055285848e-11,1.7068353639784384e-11,1.6996706915359786e-11,1.6815169624858742e-11,3.691279508557618e-11,3.628216025624395e-11,3.60106092076693e-11,3.5355439867016544e-11,3.5087506495681293e-11,5.6814540688266685e-11,5.641001455199467e-11,5.5434930592765245e-11,5.494008047215905e-11,5.760411717446508e-11,5.66835399775927e-11,5.620635526414974e-11,9.3750155633393e-11,LC_V24_H3p5_T8,9.3750155633393e-11
93,splash,5.5622206956649785e-09,1.0666893197400153e-09,1.056033766416611e-09,1.06479152224619e-09,1.0533473018369674e-09,1.0688539963420257e-09,1.7125445126848734e-09,1.6980130839715653e-09,1.782869035449635e-09,1.7091577358302824e-09,1.6953508888979644e-09,1.7421498758192277e-09,1.7137299902665345e-09,3.1552081079654066e-09,3.1360545941269477e-09,3.223092778762847e-09,3.160268392289227e-09,3.107020631840529e-09,3.1454750153616893e-09,3.105935668378506e-09,4.148515721784943e-09,4.135929722986845e-09,4.202343425896889e-09,4.154527936802082e-09,4.200348851057864e-09,4.117471555233198e-09,4.179725048456226e-09,4.129194669124549e-09,2.7413730999107184e-08,2.736126209929964e-08,2.7246014991054514e-08,2.7108594259020724e-08,2.6898142636198197e-08,2.6478304313437403e-08,2.632053688095002e-08,3.6539506966413264e-08,3.6423109895549684e-08,3.62081088969948e-08,3.601965690314874e-08,3.556853657440016e-08,3.537265364209482e-08,3.506915658675726e-08,5.0441128834221034e-08,5.0262119990797876e-08,4.9997922689924195e-08,4.973521974884739e-08,4.9117617818598095e-08,4.8835917606210884e-08,4.8467255198753454e-08,4.8109689621300026e-08,5.472607822801926e-08,5.3972690852369305e-08,5.315684124519096e-08,5.28606994239796e-08,5.2478477381748516e-08,5.196271410788629e-08,8.692629612331002e-08,8.572279087367234e-08,8.513611197114442e-08,8.385109638881575e-08,8.32516459800175e-08,1.0121487956448276e-07,1.0053977382852538e-07,9.883615267368168e-08,9.802601604888396e-08,9.076877529694903e-08,8.947837117395398e-08,8.890784657310899e-08,1.1198517773109718e-07,LC_V24_H3p5_T8,1.1198517773109718e-07
94,atmospheric,4.153790512415024e-13,1.3573748919876054e-13,1.3522527919877207e-13,1.3536690600456176e-13,1.344557354977934e-13,1.3563770968085733e-13,3.386059505503128e-13,3.344100108248779e-13,3.585911550497392e-13,3.376757228411582e-13,3.3381992176369735e-13,3.468317537180212e-13,3.3901491598453856e-13,7.934209782328368e-13,7.879305357457969e-13,8.119437576052444e-13,7.927799903299085e-13,7.763898933172491e-13,7.857569538510313e-13,7.732677389941599e-13,1.673564591079059e-12,1.6660735527904233e-12,1.7015293457899733e-12,1.6760071293431546e-12,1.6989235933868512e-12,1.6540367274412136e-12,1.6850040449723852e-12,1.6565669707109576e-12,2.8022219568706684e-11,2.793650250895629e-11,2.7767987762178792e-11,2.7551106989529054e-11,2.7216533020529934e-11,2.6491248273207246e-11,2.618571588046758e-11,3.9740297465749524e-11,3.930961118963992e-11,3.901154412347655e-11,3.8465281008909666e-11,3.7766776042859946e-11,3.743524216045333e-11,3.7067527827629605e-11,7.014778679159507e-11,6.969565285240948e-11,6.929079822843904e-11,6.867641917932004e-11,6.754971955780783e-11,6.693983019099004e-11,6.642290954479071e-11,6.571037174601565e-11,7.136211275113034e-11,6.995399194879741e-11,6.850140606785282e-11,6.74126959665023e-11,6.684812296638095e-11,6.593680902893936e-11,1.6228818399413384e-10,1.5927441720638272e-10,1.57535241457428e-10,1.5434640282530526e-10,1.5267244207048308e-10,1.9813440254343974e-10,1.9528578472833886e-10,1.9088636482709187e-10,1.8858491984949548e-10,1.736720841424195e-10,1.7040882880885678e-10,1.687770894855048e-10,2.3097569659049134e-10,LC_V24_H3p5_T8,2.3097569659049134e-10
95,splash,4.362748624731636e-09,9.016020484241994e-10,9.002907981281552e-10,8.967698541838506e-10,8.953866630856637e-10,8.956495586117192e-10,2.3643915337166994e-09,2.3526320871691753e-09,2.4227743308719513e-09,2.3593919151260474e-09,2.3481604114612123e-09,2.3851227956166547e-09,2.3607364294109852e-09,3.938468839184243e-09,3.9229688218608605e-09,3.986363540735855e-09,3.934839245839132e-09,3.890099743390559e-09,3.915179858647099e-09,3.881477337340669e-09,5.159282579360396e-09,5.145322917563459e-09,5.2153751728271636e-09,5.166743665258293e-09,5.212343707275896e-09,5.129046766650088e-09,5.191019786563358e-09,5.1420099311669045e-09,2.858430917479931e-08,2.8537065027143e-08,2.8394104591952588e-08,2.827589708505523e-08,2.8048340027465454e-08,2.7641099928533654e-08,2.7489187724593265e-08,3.8146272146817065e-08,3.797093595294789e-08,3.778220545105672e-08,3.7547702510543965e-08,3.709753540222509e-08,3.686132489973042e-08,3.660430235449106e-08,5.210051569244661e-08,5.1823333629086364e-08,5.161166785946187e-08,5.126786291178884e-08,5.064142427294303e-08,5.028889055713707e-08,4.9995314913267787e-08,4.959366726804693e-08,5.786953386348858e-08,5.7108161208299423e-08,5.631352933827716e-08,5.5839852796708696e-08,5.5508531399566105e-08,5.499493383610352e-08,9.262838440752197e-08,9.142956156651931e-08,9.079436271971015e-08,8.953151753563692e-08,8.889042052571612e-08,1.0712926861095932e-07,1.063923830739608e-07,1.0473958148535225e-07,1.0391645013923954e-07,9.720497895279089e-08,9.592897727617165e-08,9.535499276357488e-08,1.2509709150124242e-07,LC_V24_H3p5_T8,1.2509709150124242e-07
96,atmospheric,3.3772320474269793e-13,1.316339200740994e-13,1.316903793262979e-13,1.310782667514429e-13,1.3082348743231327e-13,1.3098679073054565e-13,3.9054232895218496e-13,3.862625775003997e-13,4.100479561362213e-13,3.8934471228482856e-13,3.855466034087632e-13,3.9806373048696164e-13,3.903992521666565e-13,8.946873219895921e-13,8.898985907283203e-13,9.077704703111167e-13,8.912476994119991e-13,8.765134498594267e-13,8.822302908180526e-13,8.710877231531379e-13,1.906236876930596e-12,1.899178582654831e-12,1.9312722072196265e-12,1.908869954687559e-12,1.928608243692563e-12,1.887200573442011e-12,1.915737930330328e-12,1.889861672607161e-12,2.8580101047772113e-11,2.8498471315595503e-11,2.8275607584092986e-11,2.8076127551306355e-11,2.7692768987395718e-11,2.6945830390003278e-11,2.665858039994588e-11,4.068044703940366e-11,4.041762484804514e-11,4.0121956547888175e-11,3.975518494943314e-11,3.907165265681351e-11,3.8699509128431675e-11,3.8339087924670966e-11,6.927940852235269e-11,6.881126411670164e-11,6.839942990757833e-11,6.775100407488886e-11,6.661018501849612e-11,6.5930318961107e-11,6.546993609094324e-11,6.47273995946073e-11,7.317681209403475e-11,7.181226765905162e-11,7.036053902960452e-11,6.991314566771979e-11,6.927485774831656e-11,6.83845935513294e-11,1.6916009363328737e-10,1.6590580062674958e-10,1.63764333754573e-10,1.6043956944312494e-10,1.5829728162988549e-10,2.0456291149062493e-10,2.0203888394060958e-10,1.9732459561235542e-10,1.9481166204633213e-10,1.755199974937384e-10,1.7229756850523464e-10,1.7045867155262436e-10,2.3704053151489017e-10,LC_V24_H3p5_T8,2.3704053151489017e-10
97,splash,4.695647554991073e-09,1.1147231323609484e-09,1.1134129098661257e-09,1.108877092580049e-09,1.1076844207596273e-09,1.1066120232415929e-09,2.441660805190583e-09,2.429092252380422e-09,2.5052689108813807e-09,2.4353491130173487e-09,2.423072692870075e-09,2.4625436641566647e-09,2.435805886303858e-09,3.716354245475657e-09,3.7021872373228636e-09,3.763029622070585e-09,3.709749356409702e-09,3.6688485772376933e-09,3.6887161588175097e-09,3.6574503685657025e-09,4.997157033289006e-09,4.9837320378448364e-09,5.057163167431113e-09,5.006043207923487e-09,5.055880206620118e-09,4.970700153772723e-09,5.03622513938505e-09,4.984870639452004e-09,2.3230979885586027e-08,2.3193280978788434e-08,2.3079044370091236e-08,2.2964667763752106e-08,2.278791080384399e-08,2.2440382817016975e-08,2.230260507822774e-08,3.282990426980325e-08,3.2769144790024076e-08,3.257134979112637e-08,3.24368496456652e-08,3.20632646694489e-08,3.1915738243370964e-08,3.165817995762309e-08,4.522748928464006e-08,4.511732497924283e-08,4.4905886765130865e-08,4.4717276876994896e-08,4.424052551005902e-08,4.402456567557257e-08,4.3743292377658365e-08,4.346897916992589e-08,5.1349336909477374e-08,5.0760259504257526e-08,5.013106848972782e-08,4.97872761631585e-08,4.948260934799687e-08,4.907590400769589e-08,7.835631599021069e-08,7.737799828322337e-08,7.690539855581218e-08,7.587812425044554e-08,7.538688533483225e-08,9.653526432929272e-08,9.591702952651294e-08,9.463589148960976e-08,9.400518028533556e-08,8.919067051509815e-08,8.814656841411402e-08,8.766340686621002e-08,1.1826010476056497e-07,LC_V24_H3p5_T8,1.1826010476056497e-07
98,atmospheric,3.797160386752771e-13,1.9404888707545784e-13,1.9461999982772056e-13,1.929721306795552e-13,1.9346055501445945e-13,1.9245354371843168e-13,4.834794315247881e-13,4.797924196066306e-13,5.03902760554168e-13,4.813474725243361e-13,4.778804173796404e-13,4.894873700375199e-13,4.814096829036952e-13,8.555699515534822e-13,8.499763086451787e-13,8.745138207823974e-13,8.533159567700479e-13,8.370244073816199e-13,8.449972270253927e-13,8.329583790784124e-13,1.8338269174759134e-12,1.8281515341357382e-12,1.851447247959042e-12,1.831532392536904e-12,1.843774633865434e-12,1.811974833594434e-12,1.829348225204032e-12,1.8102959038697425e-12,2.0224485915202818e-11,2.017913592486198e-11,1.9983121957140665e-11,1.9849919955563813e-11,1.956399925550333e-11,1.9061180081996362e-11,1.8893200841737118e-11,3.501355052223117e-11,3.486903732258431e-11,3.4588090824315475e-11,3.434927430056671e-11,3.3754197800092786e-11,3.350830464950451e-11,3.3098657147842444e-11,5.7491473595263e-11,5.731249199884491e-11,5.6904237319662877e-11,5.655234763031697e-11,5.567827678916024e-11,5.530246179932295e-11,5.474100917938595e-11,5.426306251048009e-11,6.735909720021338e-11,6.618107820923805e-11,6.498572711403991e-11,6.453752722942208e-11,6.401407012190484e-11,6.32656071148578e-11,1.3550024865405314e-10,1.329065187095657e-10,1.313922931344807e-10,1.2872045402821667e-10,1.2718896845064117e-10,1.8524879415802008e-10,1.830118451362493e-10,1.790853610667547e-10,1.770945118174841e-10,1.6297889815457187e-10,1.601233582402111e-10,1.584937531547049e-10,2.349008587491565e-10,LC_V24_H3p5_T8,2.349008587491565e-10
99,splash,5.197352166779534e-09,1.1449490104528082e-09,1.135054750221837e-09,1.1422451838869412e-09,1.1324827406363395e-09,1.1448300118806622e-09,2.022207014245939e-09,2.0093079433726928e-09,2.0874372566992344e-09,2.0186295902381715e-09,2.0060869020663794e-09,2.048338976552384e-09,2.0221825293096194e-09,3.0988492431604663e-09,3.083189993022859e-09,3.1523225952787696e-09,3.0973339127308974e-09,3.052380895882087e-09,3.079401189620292e-09,3.0456002197974905e-09,4.4208660938726686e-09,4.409215050397593e-09,4.472365757330529e-09,4.425976696559521e-09,4.47016931250194e-09,4.393631835756816e-09,4.452305323839478e-09,4.406109122588996e-09,2.2562595439339808e-08,2.2526724424531393e-08,2.2385521823641086e-08,2.2290937445813525e-08,2.210043227729697e-08,2.1763363398204086e-08,2.1635724773627177e-08,3.1562663820214334e-08,3.1419094825656716e-08,3.124876338183403e-08,3.1045592362773995e-08,3.0666467625189875e-08,3.050941643167686e-08,3.029052569462256e-08,4.406828692981123e-08,4.3964064998925936e-08,4.373440206105145e-08,4.355059064646967e-08,4.306272850099085e-08,4.2844547356785976e-08,4.256426166791222e-08,4.228537935774298e-08,4.86619867758926e-08,4.802960671507676e-08,4.739177983998352e-08,4.702290277918294e-08,4.6704982600616704e-08,4.6328528515345723e-08,7.622106910307089e-08,7.511061697485418e-08,7.453313934393612e-08,7.336734050770168e-08,7.274878859839026e-08,9.21856691994954e-08,9.154127350655078e-08,8.996533923827079e-08,8.942650569934409e-08,8.336111107339077e-08,8.217542920579067e-08,8.167897668420167e-08,1.058603994203103e-07,LC_V24_H3p5_T8,1.058603994203103e-07
100,atmospheric,3.7724513153269226e-13,1.9262649556218968e-13,1.925403107630443e-13,1.9180631865603658e-13,1.916895205202481e-13,1.9160670546215057e-13,4.4466327479402064e-13,4.4057548269756667e-13,4.639275759378469e-13,4.426225077790739e-13,4.389274337672747e-13,4.50594471674637e-13,4.4286947302928496e-13,7.662293276923655e-13,7.607768029597795e-13,7.819611987182734e-13,7.640908893541573e-13,7.490905781974048e-13,7.560786315601734e-13,7.452854390415906e-13,1.6776952819770626e-12,1.6749487404566964e-12,1.6848218155177038e-12,1.67218618864148e-12,1.6767458876120967e-12,1.6563595544575157e-12,1.6642899660678143e-12,1.6515426928054989e-12,1.9852574392640094e-11,1.9804215218665798e-11,1.9610153906444796e-11,1.948047879141022e-11,1.9186675438872006e-11,1.868502273244541e-11,1.8531533014252205e-11,3.432785924402447e-11,3.411953206063701e-11,3.3878688813120716e-11,3.359043042519174e-11,3.301455558355324e-11,3.2707729025974444e-11,3.238153287240906e-11,5.737335131318209e-11,5.7078763650061515e-11,5.67207240293392e-11,5.628998101691663e-11,5.5396462670812584e-11,5.491441573563766e-11,5.4443813224537265e-11,5.3884286948564816e-11,6.554508169967547e-11,6.440694219016058e-11,6.321657770451204e-11,6.240324410187177e-11,6.184523418162618e-11,6.114832390352811e-11,1.3079515187948038e-10,1.282879492883359e-10,1.2681052763312546e-10,1.2422305678785665e-10,1.2270860074065915e-10,1.7779846577789632e-10,1.7591465310089322e-10,1.7195697438091594e-10,1.700852843133656e-10,1.5857437983213217e-10,1.5565990051604144e-10,1.5386462823548913e-10,2.1940715938697204e-10,LC_V24_H3p5_T8,2.1940715938697204e-10
101,atmospheric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LC_V26_H3p5_T8,0.0
102,atmospheric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LC_V26_H3p5_T8,0.0
