member_id,zone,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
58,submerged,5.1895385451339e-08,3.181735555919571e-09,5.609064548852434e-09,3.155216970714824e-09,6.448412697757652e-10,7.128237377008374e-10,9.747144215256571e-09,7.647612264428913e-09,1.4779566915102048e-09,1.288396951513091e-08,1.4227018285570448e-09,2.8351999393072727e-09,1.976773257482761e-09,2.9337037888571385e-08,1.2921732581805877e-08,7.949468602465395e-09,3.921213514783615e-08,2.1750666967274524e-09,1.4381045523642333e-08,4.141359555724803e-09,6.604982002849019e-08,1.5950437471908744e-08,4.0192341992120837e-08,9.237197618166038e-08,6.267353320416665e-08,7.640444656968978e-09,1.3915761965106884e-08,9.021105727907525e-09,3.7900211635755266e-07,4.6838184116392264e-08,3.997530786868187e-07,4.969215601380327e-07,7.7305917857016e-07,2.261411782017219e-07,7.017308000667134e-08,3.474563970537707e-07,5.78026238087437e-07,5.27774356352965e-07,1.4405987660970626e-06,6.557734206207903e-07,1.4115325202351883e-07,1.6876540182803097e-07,2.603325016947001e-07,4.6833320630089527e-07,3.990382830674825e-07,1.7891738221951294e-06,1.266574117410258e-06,4.033512553149793e-07,2.635194931029455e-07,1.9977222547778105e-07,2.142702322408899e-07,1.0018006812710636e-06,2.287909888887862e-06,8.567876644826525e-07,3.598775945433176e-07,4.3467734908037193e-07,6.467125866934944e-07,3.129200995420962e-06,1.611007087944241e-06,8.459103746282646e-07,4.6057555181084576e-07,8.472165045334377e-07,3.474244027827468e-06,1.24706048572045e-06,8.76685286339577e-07,8.473879447197486e-07,9.284116748987612e-07,2.638460051115427e-06,3.4317135435001287e-06,LC_V20_H2p5_T7,3.474244027827468e-06
59,submerged,6.806492426717305e-08,1.2890892494869664e-08,2.2759701005152886e-08,1.3025518625235713e-08,2.6574629772885707e-09,2.9250312843509937e-09,3.3011328629026965e-08,2.586479857850695e-08,5.1593523683981056e-09,4.450708835380129e-08,4.912527113174278e-09,1.0282314881528693e-08,7.094060334183356e-09,8.138473782163413e-08,3.573526377487832e-08,2.3000645281425636e-08,1.1270159281343967e-07,6.161534864763472e-09,4.10416730244004e-08,1.1408784870427094e-08,1.1558473197363866e-07,2.7779207961811057e-08,7.399537672640886e-08,1.662640868178799e-07,1.1578360115954087e-07,1.3307736095901804e-08,2.4066566701132247e-08,1.4990793135323524e-08,8.281510663666291e-07,1.0233386235474404e-07,8.894744400250326e-07,1.1057185814460467e-06,1.769960684884221e-06,5.120885133200479e-07,1.5516451336217954e-07,9.643547798540856e-07,1.6244755951265365e-06,1.4787029500786282e-06,4.090682086284329e-06,1.8381729733319329e-06,3.901443989968795e-07,4.521785441338538e-07,7.243996198805872e-07,1.312754956486976e-06,1.1159747069120359e-06,5.066165646302508e-06,3.5809182167970062e-06,1.1437314929428737e-06,7.36964314487494e-07,5.510452222467409e-07,5.589608513646244e-07,2.594233604183188e-06,5.81127058036684e-06,2.1506811533398454e-06,8.858371163386666e-07,1.0430616917096438e-06,1.5588836909979123e-06,7.626451103862347e-06,3.883019031090303e-06,1.977633340756303e-06,1.0614270170381254e-06,1.9594821794200664e-06,8.004549425217841e-06,2.8063065814794746e-06,1.958970646800821e-06,1.6990848879014547e-06,1.812064695545384e-06,5.0800030819370955e-06,6.650432071506904e-06,LC_V20_H2p5_T7,8.004549425217841e-06
60,submerged,4.5309560440929154e-08,2.7581531299418535e-09,4.873715573697685e-09,2.699172309375745e-09,5.531926704813324e-10,6.156321863429625e-10,9.617355053046232e-09,7.531985372377428e-09,1.4199159980997382e-09,1.206834131106609e-08,1.3263846165111573e-09,2.4662118680412385e-09,1.712383579039336e-09,3.285943178082611e-08,1.4381339531044837e-08,8.683615404317484e-09,4.204741250335438e-08,2.328483438716135e-09,1.5263695912560143e-08,4.448396825052673e-09,6.509635522900774e-08,1.576076854494504e-08,4.003464145675975e-08,9.297365100843755e-08,6.428392186411507e-08,8.317099116595286e-09,1.509688069109336e-08,1.0107420501946241e-08,4.5913495179177503e-07,5.6909164274380405e-08,4.888641197155173e-07,6.153329745881111e-07,9.869021884241036e-07,2.9490456808929493e-07,9.223777597019524e-08,3.541957772694764e-07,5.895429882639103e-07,5.433363074900666e-07,1.4965104903539377e-06,6.887947217868796e-07,1.4763955643264457e-07,1.7551413516738669e-07,2.647857637691279e-07,4.7160483788175197e-07,4.0042921822882803e-07,1.786102199476957e-06,1.2761855760377499e-06,4.1172238649562313e-07,2.715803462145626e-07,2.0739582476946467e-07,2.53198964689845e-07,1.1545279741676966e-06,2.5132163697225237e-06,8.999574403711002e-07,3.690222336181255e-07,4.165213852416697e-07,7.275116471414144e-07,3.480827624080659e-06,1.7251482235941154e-06,8.722347957886045e-07,4.783784118727836e-07,1.0287664374780814e-06,4.074059707570512e-06,1.381231573014706e-06,9.249352714960586e-07,9.74608211685037e-07,1.0073942158045915e-06,2.7180565199307975e-06,4.042093670753418e-06,LC_V20_H2p5_T7,4.074059707570512e-06
61,submerged,3.365779262202075e-07,9.709935259483952e-09,1.699416760534746e-08,1.342647766479356e-08,2.6371779811907384e-09,4.367636462247234e-09,3.239410832597498e-08,2.5454275092552536e-08,6.394253115332571e-09,5.379788861109412e-08,5.778986126226774e-09,1.680502231064857e-08,1.1033366452941418e-08,1.936332401504563e-07,8.53003427378212e-08,6.095995398446844e-08,3.0038913560709545e-07,1.614454203788906e-08,1.2840004657800863e-07,3.446600079395393e-08,1.8797888299649682e-07,4.5596429993927076e-08,1.366538512443445e-07,3.1161288341549073e-07,2.601963636965864e-07,2.917226185370775e-08,6.644968270747658e-08,3.985474320432848e-08,4.917066713509326e-06,6.076541011436986e-07,5.40068345310608e-06,6.696809708445335e-06,1.1068505904964505e-05,3.25678098786216e-06,9.65284637301213e-07,3.8092801624775486e-06,6.5299117017498706e-06,5.911489610959428e-06,1.6843317220699095e-05,7.73679882190863e-06,1.7147634988336003e-06,1.9164802057797513e-06,2.658942825347557e-06,4.8788567781443206e-06,4.1390790527694775e-06,1.9119894051724768e-05,1.3814121430784693e-05,4.5675046266773235e-06,2.889859484398654e-06,2.2438957861281273e-06,1.8007779156861668e-06,8.604256211254995e-06,1.9819033279218842e-05,7.75511697294825e-06,3.0914674940809543e-06,3.840264134814501e-06,6.052451914705826e-06,3.0074310094755457e-05,1.5824706331549086e-05,8.191342375376168e-06,4.543080860787646e-06,6.8298960740386336e-06,2.8838668791007452e-05,1.0230888342731902e-05,7.39530868447693e-06,5.117738505717813e-06,5.48956526387323e-06,1.610387535750359e-05,1.8760535276359143e-05,LC_V18_H2p0_T7,3.0074310094755457e-05
62,submerged,2.0290708112741542e-07,4.614004894727643e-09,8.233940917185444e-09,6.861654175489812e-09,1.3643538980688093e-09,2.5088515381140467e-09,2.4937491150534346e-08,1.964921895664358e-08,5.032295088714917e-09,4.311412771277623e-08,4.627619386031612e-09,1.4150951594095252e-08,9.278067438591541e-09,1.514013893155511e-07,6.697494599299336e-08,4.834015949618004e-08,2.4050388948160625e-07,1.2940043106683235e-08,1.0496133219594089e-07,2.8352245315299736e-08,1.7643345012771906e-07,4.2840224196413504e-08,1.2778818052646292e-07,2.938590283693095e-07,2.480038155311451e-07,2.857707708661492e-08,6.493220413877707e-08,3.955768090944871e-08,3.7240973080297144e-06,4.5999634172656623e-07,4.114553026023627e-06,5.104279461921204e-06,8.522856799345987e-06,2.552127594119904e-06,7.584705281624581e-07,2.9376914539582654e-06,5.050645967693812e-06,4.566843703989209e-06,1.3095186951099296e-05,6.040035484428506e-06,1.3556276503845931e-06,1.516318496574461e-06,2.1415243898028615e-06,3.9573440441202765e-06,3.3603781694955168e-06,1.567358033243024e-05,1.1448235767685754e-05,3.825248692898985e-06,2.4166022166406354e-06,1.893490458426139e-06,1.5233808423476643e-06,7.316458995713692e-06,1.6927594910176527e-05,6.630522994533844e-06,2.6540907511594024e-06,3.3036247761432643e-06,4.87486521143202e-06,2.4453940066336123e-05,1.2924515045666095e-05,6.7917094484783094e-06,3.7983230654775507e-06,5.559345433721428e-06,2.3585392852776255e-05,8.492551467033564e-06,6.184130962911835e-06,4.615739744290595e-06,4.996844377516087e-06,1.4671773354074172e-05,1.6489450435354564e-05,LC_V18_H2p0_T7,2.4453940066336123e-05
63,submerged,2.5966932625262036e-07,8.588527319979201e-09,1.530638472999793e-08,1.1721369018908414e-08,2.3499630601683486e-09,3.8117746199942505e-09,4.442855089036256e-08,3.492540757503721e-08,8.409659049672637e-09,7.145118616108175e-08,7.699291529004498e-09,2.1296538890290206e-08,1.4032668537434678e-08,2.2618282879777085e-07,9.975002569856634e-08,7.049121612219515e-08,3.477366079677793e-07,1.8615471703233252e-08,1.4437346602309868e-07,3.8920545619760977e-08,2.56472790639283e-07,6.194554413691736e-08,1.7983476929461416e-07,4.107104936650491e-07,3.317929345755285e-07,3.8540846350763336e-08,8.35032089447246e-08,5.101195940875687e-08,4.78394732810555e-06,5.906181971127945e-07,5.271059815176399e-06,6.526396788467275e-06,1.0829041015847307e-05,3.2000587483884704e-06,9.475077375930066e-07,3.950593196490823e-06,6.773278179155797e-06,6.126334327646265e-06,1.7476601437975618e-05,8.00309912574891e-06,1.774807547844858e-06,1.978484636855553e-06,2.99615076961258e-06,5.525413441180618e-06,4.688087939497148e-06,2.1802384554558525e-05,1.578528423327231e-05,5.2194168418956975e-06,3.292546271510298e-06,2.542983221334358e-06,2.1287882457956336e-06,1.013931042043639e-05,2.3248783426525396e-05,8.993298284879056e-06,3.6031372097891425e-06,4.40608363172717e-06,6.628531258181648e-06,3.3031620821602164e-05,1.7306678617682136e-05,8.991652339055137e-06,4.964258974351404e-06,7.660398326855249e-06,3.225070507970282e-05,1.1480325258843617e-05,8.255544246133015e-06,6.345269677903201e-06,6.803620522264458e-06,1.9748208125257562e-05,2.2993766329738082e-05,LC_V18_H2p0_T7,3.3031620821602164e-05
64,submerged,2.321532051204385e-07,5.164025954288133e-09,9.052427721826083e-09,7.714887606821173e-09,1.504683998767506e-09,2.7953085890247326e-09,2.0525050338714562e-08,1.6113299817369496e-08,4.411442029316416e-09,3.674096299353843e-08,3.895200601934074e-09,1.2666200120176447e-08,8.097605632420926e-09,1.3953676227500653e-07,6.16381273562821e-08,4.559568017805452e-08,2.2539122102459343e-07,1.19861551486253e-08,1.006239231594742e-07,2.670374960493369e-08,1.451089143718504e-07,3.520489142357866e-08,1.0926620442148326e-07,2.484978940816131e-07,2.1914465337310714e-07,2.415491088533126e-08,5.894072484099992e-08,3.4800120123827005e-08,3.871951351701724e-06,4.784395548150494e-07,4.281747444781394e-06,5.305677654432414e-06,8.867086952795587e-06,2.632820145413678e-06,7.762613245413045e-07,2.8773254796040096e-06,4.970336222269777e-06,4.495492482667033e-06,1.299005501007277e-05,6.013669556916973e-06,1.3563950182306102e-06,1.4997316838233714e-06,1.927708598597863e-06,3.5510621060347027e-06,3.0150218922988016e-06,1.4054895473731963e-05,1.025438426189933e-05,3.4391790702497143e-06,2.1659630114514e-06,1.702492164982317e-06,1.3188034634940114e-06,6.370737860834269e-06,1.4847560361070881e-05,5.92383491649311e-06,2.3422538052710777e-06,2.9585233231688646e-06,4.568843833531398e-06,2.2860165310214507e-05,1.2142060742793946e-05,6.344058473188127e-06,3.5661926217833184e-06,5.173604046482637e-06,2.2045473721999463e-05,7.86099032415536e-06,5.742644446017428e-06,3.919740821445019e-06,4.233774675312925e-06,1.2576378179020407e-05,1.41573371383153e-05,LC_V18_H2p0_T7,2.2860165310214507e-05
65,submerged,2.7512838847595706e-07,1.0916405159155946e-08,1.938729231748966e-08,1.4245463958650342e-08,2.8400650175289735e-09,4.451511072056772e-09,4.987013536079932e-08,3.892769358386429e-08,9.457165670735516e-09,7.921455879840646e-08,8.499601411321616e-09,2.332080361455903e-08,1.5292635841123747e-08,2.1451707834828878e-07,9.400174157570136e-08,6.88929738941115e-08,3.3628936795872624e-07,1.7778913686331096e-08,1.4245286571649625e-07,3.8119184325088245e-08,2.2672965263042577e-07,5.444004707748671e-08,1.6391530782270192e-07,3.672372583708914e-07,3.0286687589193237e-07,3.240803804123535e-08,7.381092660034285e-08,4.332428481155528e-08,3.66837350649931e-06,4.5293564816441933e-07,4.02320703944601e-06,5.003527112335164e-06,8.356206775373466e-06,2.4955826632317814e-06,7.357195094348538e-07,3.307880841477988e-06,5.713618972344896e-06,5.168310825792758e-06,1.4852916687068351e-05,6.848990152496545e-06,1.5322603263026472e-06,1.7138659883251822e-06,2.423462443972307e-06,4.474293312098484e-06,3.7876879267446273e-06,1.7663512223755958e-05,1.2854269278588311e-05,4.3072420310746555e-06,2.7056598879850867e-06,2.1209407264873857e-06,1.8482584867332664e-06,8.831444966731617e-06,2.0440397862418074e-05,7.970039483652267e-06,3.201298596207962e-06,3.949884270710969e-06,5.599001678024831e-06,2.8047623657313378e-05,1.4842295221713557e-05,7.749223080140038e-06,4.328404874564717e-06,6.862760304997166e-06,2.891740263958861e-05,1.0302116727249449e-05,7.450016082354659e-06,5.831996845765548e-06,6.3364934532881954e-06,1.847523885133829e-05,2.3363937546452423e-05,LC_V20_H2p5_T7,2.891740263958861e-05
66,submerged,2.2567400012158431e-07,6.020145656820291e-09,1.0567085806469537e-08,8.560644966539867e-09,1.6787832411386865e-09,2.9898596983086396e-09,2.5513297861439036e-08,1.9887333376909573e-08,5.2841784048601635e-09,4.384344776974556e-08,4.664790523108915e-09,1.4219310744409353e-08,9.212822083186458e-09,1.3580003931551675e-07,5.971268771165976e-08,4.5507491485734464e-08,2.2361897148296631e-07,1.170711622080403e-08,9.944601894932106e-08,2.639037065075498e-08,1.3690712550861917e-07,3.2909087022230113e-08,1.0369916525348039e-07,2.339862756098844e-07,2.0814973128845408e-07,2.206833660607058e-08,5.4905239231925e-08,3.160730748914589e-08,2.914367859331405e-06,3.6006542161564544e-07,3.2010258142671065e-06,3.982481320736228e-06,6.672452892300592e-06,2.0056205613688632e-06,5.907444321760893e-07,2.3513697224190968e-06,4.05780119432684e-06,3.6703417303500137e-06,1.0588752197949018e-05,4.940268094808963e-06,1.1207700628067717e-06,1.2544650009455989e-06,1.5100145798201767e-06,2.8119844213442317e-06,2.3809471105720652e-06,1.124159343913961e-05,8.279763010489372e-06,2.824918890969982e-06,1.7736175276829413e-06,1.4196922908517976e-06,1.1233548988022e-06,5.4870318052205625e-06,1.2815859563721179e-05,5.1491470394923e-06,2.0174968620218983e-06,2.5636339811858787e-06,3.7876985371600717e-06,1.90579310046857e-05,1.0223162133465982e-05,5.345728224509164e-06,3.0260732380674283e-06,4.405540505295006e-06,1.8920683512801383e-05,6.792042417345204e-06,5.0085467788457485e-06,3.4438005380309493e-06,3.798965590256876e-06,1.129916929316203e-05,1.277207610701928e-05,LC_V18_H2p0_T7,1.90579310046857e-05
67,submerged,3.1099322819277344e-07,1.1273253136511996e-08,1.973551407865089e-08,1.4880184704863611e-08,2.9387008375589195e-09,4.670227380007973e-09,4.128880928653564e-08,3.21462764689375e-08,7.91177342366454e-09,6.556774541484524e-08,7.022119229507367e-09,1.9482009741535012e-08,1.2748718323746392e-08,1.9068887063550476e-07,8.390976285846863e-08,6.162954085091273e-08,3.038872283820923e-07,1.603310431522237e-08,1.2991864320387214e-07,3.464583206055407e-08,1.8176398945608097e-07,4.362433332198518e-08,1.337433139205331e-07,3.016977100668055e-07,2.5537228116047855e-07,2.7129305844176427e-08,6.372819985395074e-08,3.7104364166192956e-08,3.8090309568556324e-06,4.707969294469802e-07,4.15628455441796e-06,5.178970963001563e-06,8.601719373370402e-06,2.560663013485421e-06,7.534826666172739e-07,3.2444194868575937e-06,5.543285628761142e-06,5.039194535657144e-06,1.4325707564507986e-05,6.594423392714115e-06,1.4634796853985508e-06,1.649162076579644e-06,2.1397498175042584e-06,3.96020166503234e-06,3.3549010588104213e-06,1.5712385282617074e-05,1.1457784277663817e-05,3.847644648461667e-06,2.423467973608054e-06,1.9033563282161925e-06,1.5729982560657338e-06,7.621059113524818e-06,1.761471947876151e-05,6.959044255554975e-06,2.7271914094630653e-06,3.4091585403287647e-06,5.157687001748068e-06,2.5727104449349668e-05,1.3688945847640128e-05,7.072497795878056e-06,3.951592223390328e-06,5.9877772261914894e-06,2.5415224229923373e-05,8.998354418281625e-06,6.537062276189406e-06,4.563020848096566e-06,4.950425667746237e-06,1.4495287190989629e-05,1.6763704147070277e-05,LC_V18_H2p0_T7,2.5727104449349668e-05
68,submerged,2.1103957001503112e-07,5.8990307208249596e-09,1.0487199966910703e-08,8.311346042549805e-09,1.6363833069474713e-09,2.8958966232017243e-09,2.87030820706543e-08,2.239150188307321e-08,5.799668106954142e-09,4.861975378343814e-08,5.186313317321123e-09,1.561798379012152e-08,1.0137109762035052e-08,1.4525629719186774e-07,6.377625846190565e-08,4.8288118406326456e-08,2.3689066847535138e-07,1.2500263405141853e-08,1.0622539686191919e-07,2.8201912562842754e-08,1.5805418606334248e-07,3.785991001303395e-08,1.172708004615999e-07,2.6350730315428204e-07,2.2669398824996518e-07,2.4077305589575032e-08,5.838474451778612e-08,3.384006674627388e-08,2.8127967790398684e-06,3.4769407247738524e-07,3.1003595950542496e-06,3.8643850214512225e-06,6.516391500953933e-06,1.981718816857667e-06,5.812875187570259e-07,2.4013361899731948e-06,4.176056094135323e-06,3.783381968137028e-06,1.0998040543433042e-05,5.143622309861406e-06,1.1696409239537448e-06,1.2995025624700577e-06,1.7020538545675941e-06,3.157075369453445e-06,2.676440703458054e-06,1.2578806683367337e-05,9.244238991554245e-06,3.141000013784041e-06,1.9592708165363125e-06,1.5567863299105188e-06,1.31109854713565e-06,6.3569116380328345e-06,1.4837824584879893e-05,5.912015066794605e-06,2.338051865652759e-06,2.9411408584164318e-06,4.076712386506121e-06,2.056029593544247e-05,1.1006296912324655e-05,5.763702608533985e-06,3.260278118009999e-06,4.902014885742324e-06,2.0878164331630734e-05,7.475236263717456e-06,5.474503685777011e-06,4.176145159788346e-06,4.575124168399203e-06,1.3535080302604672e-05,1.6326750682177487e-05,LC_V20_H2p5_T7,2.0878164331630734e-05
69,splash,0.00011474471068712353,1.1167939560254705e-05,1.9379462821726004e-05,1.1352400850895602e-05,2.2480087385348615e-06,3.2416683234013778e-06,3.081269807581991e-05,2.406294581459507e-05,4.77983016286919e-06,3.885712093088507e-05,4.240742066773372e-06,1.1778832246461889e-05,6.920983058487339e-06,7.63010534097857e-05,3.330036265996817e-05,2.4420487950920256e-05,0.00011538302119852989,5.608005595974957e-06,5.323829895856194e-05,1.3157222091631103e-05,0.00010749852932047564,2.5633929939695876e-05,7.491180452202471e-05,0.00016280330411282248,0.00014697119705386582,1.4025131190938557e-05,3.4609054570080774e-05,1.8881546462486228e-05,0.00024516898399714286,3.026629666163843e-05,0.00029339088896074836,0.0003607184171635364,0.0006724941644133516,0.00021507920067215692,6.025846093678129e-05,0.0001791169787229399,0.00030124000687911304,0.00027308939953406047,0.00081264088055893,0.0003967818390986527,9.76711927385396e-05,0.00010211998104476196,0.00010909037314218745,0.00019850849897155384,0.0001678140333351945,0.0007600888871091649,0.0005484270686140308,0.00020295200847026621,0.00011938706665345898,0.00010172031327514233,8.17378284606514e-05,0.0003804781126101855,0.0008758092489182539,0.000370628929322566,0.0001387283294916528,0.0001847332237308883,0.00019015872145539332,0.00092421849884424,0.0005147243043311078,0.0002719274878107042,0.00016103142377975433,0.00022039131407984615,0.0009270018802784792,0.00033279606744631405,0.00025320843986370876,0.00020609928214693467,0.0002255935387916217,0.000691707368475919,0.0007423813744753952,LC_V20_H2p5_T7,0.0009270018802784792
70,splash,7.963441981843122e-05,2.7391940201597843e-05,4.806542523777777e-05,2.7043888642498307e-05,5.482084478750123e-06,5.731410338448751e-06,7.425837373827376e-05,5.8142387762995344e-05,1.0946017247704973e-05,9.324389913813661e-05,1.0256738962466726e-05,1.8960211768671173e-05,1.2962876868771164e-05,0.00012848410303136135,5.6348260663971856e-05,3.445698938526103e-05,0.00016667355712204546,9.087266556743612e-06,5.43284982536308e-05,1.49861907075129e-05,0.00015828049886860716,3.8070242279292264e-05,9.827760624146612e-05,0.0002201517642784424,0.00014824461670259547,1.620261967756825e-05,3.0514588256834814e-05,1.6940357076232034e-05,0.00030020706838156265,3.71508847038028e-05,0.0003240741116047875,0.00040301179314636797,0.0006537616028743191,0.00018909349731953396,5.525452617613905e-05,0.0002493093814362249,0.0004184155013661168,0.0003805890880974339,0.001044881831480805,0.00045467687035907284,9.443907505310136e-05,0.00010657811452973596,0.00014973887160506846,0.0002712121125101146,0.00023092466273092496,0.0010390164606625314,0.0007242860076953966,0.00022763536294541419,0.00014490610153168124,0.00010541768486918229,0.00010063780525291064,0.00047022325870568424,0.0010418438587770406,0.00038075601352370597,0.00015348191424010313,0.00017759727704022606,0.00022930861975630545,0.001114482816480633,0.0005646555080832239,0.0002827483702961364,0.00015015031827129017,0.00025747013175024357,0.001044507066657343,0.00035848678030998024,0.00024738485913125704,0.00023032539126066148,0.00023943354609796963,0.0006628685790796643,0.0007613035978123675,LC_V18_H2p0_T7,0.001114482816480633
71,splash,0.00011496972287868324,9.108181637043319e-06,1.5960917388535132e-05,9.700573725203891e-06,1.8386838375036593e-06,3.0873463362711416e-06,3.326418397833759e-05,2.604448191036587e-05,4.968644768203e-06,4.175453696006096e-05,4.582038774674939e-06,1.1561675760109293e-05,6.713823543656285e-06,8.677641185855136e-05,3.8017429555753386e-05,2.4212814350291598e-05,0.00011441756498404203,6.110491828392192e-06,5.1897577127236105e-05,1.2791924584168314e-05,0.00011394661134417999,2.731165369719937e-05,7.907189437247707e-05,0.00017340737344769935,0.00015517021015499962,1.4999612773890603e-05,3.6555872468760024e-05,2.0026796697113776e-05,0.00025156655044127215,3.1018601737528315e-05,0.0003044719731920985,0.0003733136225161621,0.0006964749709584574,0.00022192880423919472,6.226317112212702e-05,0.00019002499912559772,0.0003287250459572317,0.000295888894962295,0.000920120517900938,0.00044800665819228906,0.00010901443568409931,0.00011490645121001061,0.00012094721101595262,0.00021712298496974638,0.00018447073806992712,0.0008819627353848322,0.0006650961792471445,0.0002403486022799259,0.00014312747774593466,0.00011904643101818682,9.181709049575534e-05,0.00044140152380046357,0.0010598691614779907,0.0004423796133076727,0.0001683649746870636,0.00022040542739679242,0.00021790049057026644,0.0011190723008773402,0.0006245813858276766,0.0003278287022413457,0.00019109952287843512,0.0002530633754513255,0.0011194251577248205,0.00040035795624104935,0.00030112772250782667,0.00025628984939751726,0.00027792398259153447,0.0008407161335181255,0.0008938507376468954,LC_V20_H2p5_T7,0.0011194251577248205
72,splash,7.882442218843885e-05,2.6663903133720687e-05,4.6684496024688834e-05,2.6430664683302304e-05,5.344562674505611e-06,5.6182418247987994e-06,6.626965616084613e-05,5.184086047408469e-05,9.84568570208471e-06,8.323751497909607e-05,9.150076128408685e-06,1.7140329357206464e-05,1.16543142669629e-05,0.00012172838167911416,5.334109858740395e-05,3.3164348221997606e-05,0.0001603780599396335,8.666669803662251e-06,5.3463062049595184e-05,1.4591545499731093e-05,0.00015319262179287413,3.686286386179898e-05,9.611636291862079e-05,0.00021418056038535825,0.00014842391765299774,1.5977922321886847e-05,3.0048017141989357e-05,1.7251029152501974e-05,0.0002890755601659676,3.573785979325776e-05,0.00031752826035052144,0.00039193745098344126,0.0006550960549166211,0.00019220207215826045,5.56309044480329e-05,0.00024535527973232763,0.00041299769488007776,0.0003760101546635729,0.0010318846217869568,0.0004520733681627812,9.581959175756469e-05,0.00010720903453565471,0.0001544226274361166,0.00028070928467084877,0.00023879247739488373,0.0010761294106561377,0.0007499674295885892,0.00023728033739255146,0.00015026343664231847,0.00011027880345227153,0.00010274562755246993,0.00047943281633714243,0.001068444252080485,0.00040674227293081215,0.00016145372995017625,0.0001924611551284512,0.00023809372175967342,0.0011588882535438134,0.0005992545041512455,0.0003019759211263385,0.00016434168193625516,0.0002642846088650149,0.0010872403097973418,0.0003765140872252021,0.00026568533252882326,0.00025329127797139747,0.00026529016870726463,0.0007522523260610855,0.0008434570076010238,LC_V18_H2p0_T7,0.0011588882535438134
73,splash,0.00010947358595979027,1.1280665078124057e-05,1.9771553927163935e-05,1.1262964997777124e-05,2.2646790733969102e-06,3.246822511959346e-06,3.4499206890724024e-05,2.7015337666332403e-05,5.0828014576907295e-06,4.315009897308364e-05,4.7482447753478485e-06,1.1166206132758726e-05,6.625208075020148e-06,8.490027191765731e-05,3.725373281532663e-05,2.408571365686445e-05,0.00011209370801228969,5.985988184548996e-06,5.0606535886387866e-05,1.2337075075796922e-05,0.00010921526026153378,2.624027435328062e-05,7.314334229832772e-05,0.00015881763827056393,0.00014292606438944203,1.3604069863884008e-05,3.356585532588318e-05,1.8170438345950165e-05,0.0002387015974370878,2.9443635128061166e-05,0.0002734675742852195,0.0003342134242316979,0.0006265470559253463,0.0001995623512198257,5.55137212086829e-05,0.00019341618558859028,0.0003237541845897807,0.0002943521076080664,0.000867842786069396,0.0004193501437439186,0.00010173218517448884,0.00010653861957748874,0.00012186352163240056,0.00021992030508561063,0.00018656866413680357,0.0008361022949025078,0.0006159930144026902,0.00022215312210611282,0.00013130725130268116,0.00010915205425323484,9.30442613448824e-05,0.0004311186325565859,0.001025289333289503,0.0004287086864625967,0.00016232203782639583,0.00021215445634062616,0.0002164335826485325,0.0010719223306962595,0.0005946217805325139,0.00030978166088517706,0.00018007677178725508,0.00025368910678401086,0.0010747118667608314,0.00038310280900683555,0.0002860579538288183,0.0002602335387714838,0.0002800432163375023,0.0008404576796690148,0.0008972921457443496,LC_V20_H2p5_T7,0.0010747118667608314
