node,sub_joint_id,plane_id,family,type_label,brace_member,brace_end,chord_t_scenario,direction,treatment,environment,category,D_life,D_life_seed_std,D_life_min,D_life_max,life_years,worst_side,worst_position,worst_segment,n_bins_used
5,"(5, 0)",0,K,K,53,1,thin,,K,seawater_cp,T,1.1553062533511542,0.10031507617989645,0.6474314430818757,1.9318220910855946,21.63928389332562,chord,3,,69
5,"(5, 0)",0,K,K,53,1,thick,,Y,seawater_cp,T,0.18539329629353093,0.02227257566815409,0.10179157387799921,0.3530703522674978,134.84845730569356,chord,3,,69
5,"(5, 0)",0,K,K,53,1,thin,,Y,seawater_cp,T,4.769719853676972,0.4924708632283618,2.706552261332735,8.60175836887671,5.241397978694184,chord,3,,69
5,"(5, 1)",1,K,K,61,1,thick,,K,seawater_cp,T,0.08473535158866546,0.007289884984832406,0.0433679381631194,0.1396170029083975,295.03624557266954,brace,5,a,69
5,"(5, 1)",1,K,K,61,1,thin,,K,seawater_cp,T,1.5475680609384528,0.13907923242294404,0.709849623954081,2.586766691696254,16.154378363714667,chord,7,,69
5,"(5, 1)",1,K,K,61,1,thick,,Y,seawater_cp,T,1.3050944992817164,0.11976346964731976,0.6434173104616154,2.2134750293751173,19.155700996180144,chord,7,,69
5,"(5, 1)",1,K,K,61,1,thin,,Y,seawater_cp,T,26.026590470072907,1.983716164668398,13.87158143685961,41.376678168545425,0.9605560908466536,chord,7,,69
8,"(8, 0)",0,TY,T,33,1,single,,TY,seawater_cp,T,0.05955752772857291,0.005263595780199466,0.031856644192517554,0.10010811838728848,419.7622190419797,chord,3,,69
8,"(8, 1)",1,TY,T,34,2,single,,TY,seawater_cp,T,0.010999120542266528,0.0011458340404410232,0.005584365676679061,0.019137240140575905,2272.9089933992477,chord,3,,69
9,"(9, 1)",1,TY,Y,41,1,single,,TY,seawater_cp,T,0.05857405532785173,0.0061443169373134685,0.029867439135606737,0.1028091735955113,426.8101271129267,chord,7,,69
9,"(9, 0)",0,TY,Y,47,1,single,,TY,seawater_cp,T,0.4837355664335827,0.04311987263562461,0.25421965735688556,0.8203528021777537,51.681128564344505,chord,7,,69
10,"(10, 1)",1,K,K,44,2,thick,,K,seawater_cp,T,0.08691499649865822,0.0076150583766448985,0.04489595341206839,0.14318281345508654,287.63735842048783,chord,3,,69
10,"(10, 1)",1,K,K,44,2,thin,,K,seawater_cp,T,2.5677293908351495,0.21628702710916828,1.3362338354276915,4.166728694086498,9.736228470660139,chord,3,,69
10,"(10, 1)",1,K,K,44,2,thick,,Y,seawater_cp,T,0.6528951188368326,0.06356419724639877,0.32504482784750155,1.1350458635198908,38.290989285597405,chord,3,,69
10,"(10, 1)",1,K,K,44,2,thin,,Y,seawater_cp,T,15.767193035953339,1.298998127860397,8.41317220822159,25.919659465018345,1.5855707444561271,chord,3,,69
10,"(10, 0)",0,K,K,46,2,thick,,K,seawater_cp,T,0.13974139514599332,0.012949097336419352,0.07030145250480792,0.23765791877506645,178.90189212639189,brace,1,a,69
10,"(10, 0)",0,K,K,46,2,thin,,K,seawater_cp,T,1.566280910305707,0.13956169660454454,0.7905828006342275,2.5606825388025483,15.961376937883063,chord,7,,69
